Estado;Município;Total domicílios;Total com água canalizada;Água em pelo menos um cômodo;Rede geral de distribuição;Outra forma;Água no terreno ou propriedade;Rede geral de distribuição.1;Outra forma.1;Não tinham;Código da Unidade Geográfica
Rio Grande do Sul;Maria Regina;5742;5710;5689;5602;87;21;10;11;32;4300604005006.0
Rio Grande do Sul;Piratini;5386;5348;5293;5180;112;55;55;0;38;4300604005009.0
Rio Grande do Sul;Umbu-Industrial;8756;8715;8623;8215;408;92;78;14;41;4300604005008.0
Rio Grande do Sul;Bagé;38516;38260;38044;36812;1232;217;217;0;256;4301602.0
Rio Grande do Sul;Área 001;4367;4345;4345;4328;17;0;0;0;22;4301602003001.0
Rio Grande do Sul;Área 002;11129;11116;11058;10981;76;58;58;0;13;4301602003002.0
Rio Grande do Sul;Área 003;5113;5053;5005;4918;87;48;48;0;60;4301602003003.0
Rio Grande do Sul;Área 004;7866;7737;7698;6721;976;39;39;0;129;4301602003004.0
Rio Grande do Sul;Área 005;10041;10009;9938;9863;75;71;71;0;32;4301602003005.0
Rio Grande do Sul;Bento Gonçalves;36487;36459;36347;34224;2123;112;87;25;28;4302105.0
Rio Grande do Sul;Área 001;4650;4650;4650;4569;81;0;0;0;0;4302105003001.0
Rio Grande do Sul;Área 002;4196;4179;4157;4147;10;22;22;0;17;4302105003002.0
Rio Grande do Sul;Área 003;4465;4465;4455;2823;1632;10;10;0;0;4302105003003.0
Rio Grande do Sul;Área 004;4084;4084;4069;4039;30;15;15;0;0;4302105003004.0
Rio Grande do Sul;Área 005;4723;4712;4712;4702;10;0;0;0;11;4302105003005.0
Rio Grande do Sul;Área 006;7014;7014;6969;6620;349;45;20;25;0;4302105003006.0
Rio Grande do Sul;Área 007;7355;7355;7335;7324;11;20;20;0;0;4302105003007.0
Rio Grande do Sul;Caçapava do Sul;12062;11906;11788;9234;2554;118;19;99;156;4302808.0
Rio Grande do Sul;Área 001;5238;5230;5208;5199;9;22;10;12;8;4302808003001.0
Rio Grande do Sul;Área 002;6824;6676;6580;4035;2545;97;9;88;148;4302808003002.0
Rio Grande do Sul;Cachoeira do Sul;29384;28913;28646;25028;3618;267;120;147;471;4303004.0
Rio Grande do Sul;Área 001;4272;4272;4272;4272;0;0;0;0;0;4303004003001.0
Rio Grande do Sul;Área 002;4937;4898;4864;4839;25;34;34;0;39;4303004003002.0
Rio Grande do Sul;Área 003;6049;5983;5965;5823;142;18;18;0;66;4303004003003.0
Rio Grande do Sul;Área 004;7035;6742;6594;3234;3360;147;0;147;293;4303004003004.0
Rio Grande do Sul;Área 005;7091;7018;6950;6860;91;67;67;0;73;4303004003005.0
Rio Grande do Sul;Cachoeirinha;38867;38148;37998;33182;4816;150;83;67;719;4303103.0
Rio Grande do Sul;Área 001;4054;3980;3962;3221;741;18;9;9;74;4303103003001.0
Rio Grande do Sul;Área 002;3983;3949;3930;3245;684;19;0;19;34;4303103003002.0
Rio Grande do Sul;Área 003;8350;8093;8044;6538;1506;48;48;0;257;4303103003003.0
Rio Grande do Sul;Área 004;4495;4285;4285;4007;278;0;0;0;210;4303103003004.0
Rio Grande do Sul;Área 005;5876;5855;5840;5444;397;15;15;0;21;4303103003005.0
Rio Grande do Sul;Área 006;12108;11987;11937;10727;1210;50;10;39;121;4303103003006.0
Rio Grande do Sul;Camaquã;20763;20624;20590;16258;4332;34;20;13;139;4303509.0
Rio Grande do Sul;Área 001;7324;7282;7262;7083;179;20;20;0;42;4303509003001.0
Rio Grande do Sul;Área 002;6412;6396;6396;6162;234;0;0;0;16;4303509003002.0
Rio Grande do Sul;Área 003;7027;6946;6933;3013;3920;13;0;13;81;4303509003003.0
Rio Grande do Sul;Campo Bom;20008;19801;19485;14721;4765;316;149;167;207;4303905.0
Rio Grande do Sul;Área 001;4118;4104;3918;3069;849;186;96;89;14;4303905003001.0
Rio Grande do Sul;Área 002;7864;7818;7722;5791;1931;96;30;65;46;4303905003002.0
Rio Grande do Sul;Área 003;8026;7880;7845;5860;1985;35;22;13;146;4303905003003.0
Rio Grande do Sul;Candelária;10412;10113;10046;6122;3924;67;21;46;298;4304200.0
Rio Grande do Sul;Área 001;5765;5662;5649;4526;1123;12;12;0;103;4304200003001.0
Rio Grande do Sul;Área 002;4646;4451;4397;1596;2801;55;9;46;195;4304200003002.0
Rio Grande do Sul;Canela;12923;12896;12876;12265;611;20;20;0;27;4304408.0
Rio Grande do Sul;Área 001;5722;5713;5693;5441;252;20;20;0;9;4304408003001.0
Rio Grande do Sul;Área 002;7201;7183;7183;6824;359;0;0;0;18;4304408003002.0
Rio Grande do Sul;Canguçu;17554;16948;16712;6724;9988;237;45;192;605;4304507.0
Rio Grande do Sul;Área 001;4015;3713;3606;18;3588;107;0;107;301;4304507003001.0
Rio Grande do Sul;Área 002;6427;6185;6100;71;6030;84;0;84;242;4304507003002.0
Rio Grande do Sul;Área 003;7112;7050;7005;6635;370;45;45;0;62;4304507003003.0
Rio Grande do Sul;Canoas;103930;103359;101110;98504;2606;2250;2013;236;570;4304606.0
Rio Grande do Sul;Área 001;7289;7289;6995;6950;44;295;295;0;0;4304606005001.0
Rio Grande do Sul;Área 002;6934;6910;6758;6435;323;152;141;11;24;4304606005002.0
Rio Grande do Sul;Área 003;4726;4641;4149;3817;332;493;396;97;85;4304606005003.0
Rio Grande do Sul;Área 004;4299;4299;4274;4192;82;25;17;8;0;4304606005004.0
Rio Grande do Sul;Área 005;6760;6719;6426;6151;275;293;255;38;41;4304606005005.0
Rio Grande do Sul;Área 006;4842;4835;4803;4487;316;32;13;19;8;4304606005006.0
Rio Grande do Sul;Área 007;5726;5726;5705;5592;114;21;21;0;0;4304606005007.0
Rio Grande do Sul;Área 008;7924;7880;7583;7499;83;298;298;0;44;4304606005008.0
Rio Grande do Sul;Área 009;4541;4487;4167;4107;60;320;320;0;54;4304606005009.0
Rio Grande do Sul;Área 010;4742;4742;4742;4742;0;0;0;0;0;4304606005010.0
Rio Grande do Sul;Área 011;4210;4210;4200;4097;103;10;10;0;0;4304606005011.0
Rio Grande do Sul;Área 012;4083;4049;4040;4031;9;9;9;0;34;4304606005012.0
Rio Grande do Sul;Área 013;4252;4020;3976;3811;165;44;36;8;232;4304606005013.0
Rio Grande do Sul;Área 014;5242;5242;5242;4795;447;0;0;0;0;4304606005014.0
Rio Grande do Sul;Área 015;6235;6224;6138;6028;111;85;30;55;11;4304606005015.0
Rio Grande do Sul;Área 016;4169;4169;4169;4099;70;0;0;0;0;4304606005016.0
Rio Grande do Sul;Área 017;5640;5631;5592;5581;11;39;39;0;9;4304606005017.0
Rio Grande do Sul;Área 018;5428;5420;5342;5333;9;79;79;0;8;4304606005018.0
Rio Grande do Sul;Área 019;6887;6867;6809;6758;51;58;58;0;20;4304606005019.0
Rio Grande do Sul;Capão da Canoa;13597;13574;13550;12248;1302;25;17;7;22;4304630.0
Rio Grande do Sul;Área 001;6581;6559;6534;5255;1279;25;17;7;22;4304630003001.0
Rio Grande do Sul;Área 002;7016;7016;7016;6993;23;0;0;0;0;4304630003002.0
Rio Grande do Sul;Carazinho;20166;20061;19947;18532;1415;114;114;0;105;4304705.0
Rio Grande do Sul;Área 001;4207;4167;4124;4016;108;43;43;0;40;4304705003001.0
Rio Grande do Sul;Área 002;7901;7901;7891;7344;546;10;10;0;0;4304705003002.0
Rio Grande do Sul;Área 003;8058;7993;7932;7172;760;61;61;0;65;4304705003003.0
Rio Grande do Sul;Carlos Barbosa;8437;8416;8416;7658;758;0;0;0;21;4304804.0
Rio Grande do Sul;Área 001;4060;4060;4060;3834;227;0;0;0;0;4304804003001.0
Rio Grande do Sul;Área 002;4377;4356;4356;3824;532;0;0;0;21;4304804003002.0
Rio Grande do Sul;Caxias do Sul;146788;146573;144453;137327;7126;2120;1929;192;215;4305108.0
Rio Grande do Sul;Área 001;3991;3991;3991;3982;9;0;0;0;0;4305108004001.0
Rio Grande do Sul;Área 002;4149;4139;4053;3603;451;86;28;58;10;4305108004002.0
Rio Grande do Sul;Área 003;4014;3999;3982;3976;6;16;16;0;15;4305108004003.0
Rio Grande do Sul;Área 004;4224;4224;4224;4182;42;0;0;0;0;4305108004004.0
Rio Grande do Sul;Área 005;4188;4170;4170;4136;34;0;0;0;18;4305108004005.0
Rio Grande do Sul;Área 006;4211;4211;4211;4211;0;0;0;0;0;4305108004006.0
Rio Grande do Sul;Área 007;4281;4281;4281;4102;179;0;0;0;0;4305108004007.0
Rio Grande do Sul;Área 008;5749;5726;5654;4839;815;72;44;29;23;4305108004008.0
Rio Grande do Sul;Área 009;4304;4285;3769;3023;746;516;516;0;19;4305108004009.0
Rio Grande do Sul;Área 010;4412;4412;4292;4278;14;120;100;21;0;4305108004010.0
Rio Grande do Sul;Área 011;4379;4379;4379;4379;0;0;0;0;0;4305108004011.0
Rio Grande do Sul;Área 012;13760;13727;13286;9495;3791;441;421;20;33;4305108004012.0
Rio Grande do Sul;Área 013;5042;5042;4949;4531;418;93;93;0;0;4305108004013.0
Rio Grande do Sul;Área 014;3958;3958;3932;3916;16;26;13;13;0;4305108004014.0
Rio Grande do Sul;Área 015;4788;4788;4774;4774;0;14;14;0;0;4305108004015.0
Rio Grande do Sul;Área 016;6987;6987;6979;6922;57;8;8;0;0;4305108004016.0
Rio Grande do Sul;Área 017;4162;4162;3917;3826;91;245;245;0;0;4305108004017.0
Rio Grande do Sul;Área 018;5961;5961;5948;5746;202;13;0;13;0;4305108004018.0
Rio Grande do Sul;Área 019;5482;5471;5429;5398;31;42;42;0;11;4305108004019.0
Rio Grande do Sul;Área 020;6247;6247;6090;6001;89;156;135;22;0;4305108004020.0
Rio Grande do Sul;Área 021;5178;5165;5134;5111;24;31;15;16;13;4305108004021.0
Rio Grande do Sul;Área 022;5682;5682;5641;5623;18;41;41;0;0;4305108004022.0
Rio Grande do Sul;Área 023;7451;7391;7382;7350;32;8;8;0;60;4305108004023.0
Rio Grande do Sul;Área 024;5212;5212;5201;5172;29;11;11;0;0;4305108004024.0
Rio Grande do Sul;Área 025;6438;6438;6380;6360;20;58;58;0;0;4305108004025.0
Rio Grande do Sul;Área 026;4926;4926;4862;4849;13;64;64;0;0;4305108004026.0
Rio Grande do Sul;Área 027;7612;7601;7543;7543;0;58;58;0;11;4305108004027.0
Rio Grande do Sul;Charqueadas;10090;10090;10066;9790;276;24;24;0;0;4305355.0
Rio Grande do Sul;Área 001;4591;4591;4567;4525;42;24;24;0;0;4305355003001.0
Rio Grande do Sul;Área 002;5499;5499;5499;5265;234;0;0;0;0;4305355003002.0
Rio Grande do Sul;Cruz Alta;21259;21150;21022;19935;1086;128;103;25;109;4306106.0
Rio Grande do Sul;Área 001;4414;4404;4404;4336;68;0;0;0;10;4306106003001.0
Rio Grande do Sul;Área 002;7931;7888;7822;7674;148;66;66;0;43;4306106003002.0
Rio Grande do Sul;Área 003;8914;8858;8796;7925;870;62;36;25;56;4306106003003.0
Rio Grande do Sul;Dois Irmãos;9387;9374;9374;9077;297;0;0;0;13;4306403.0
Rio Grande do Sul;Área 001;3954;3954;3954;3924;29;0;0;0;0;4306403003001.0
Rio Grande do Sul;Área 002;5433;5420;5420;5153;267;0;0;0;13;4306403003002.0
Rio Grande do Sul;Dom Pedrito;13141;12827;12817;11816;1001;10;10;0;314;4306601.0
Rio Grande do Sul;Área 001;5573;5555;5555;5536;20;0;0;0;18;4306601003001.0
Rio Grande do Sul;Área 002;7568;7271;7262;6280;982;10;10;0;297;4306601003002.0
Rio Grande do Sul;Eldorado do Sul;10977;10842;10604;9031;1573;238;166;72;134;4306767.0
Rio Grande do Sul;Área 001;4361;4249;4099;2674;1425;151;78;72;111;4306767003001.0
Rio Grande do Sul;Área 002;6616;6593;6505;6358;147;88;88;0;23;4306767003002.0
Rio Grande do Sul;Erechim;33107;32963;32910;31733;1177;53;40;13;144;4307005.0
Rio Grande do Sul;Área 001;4116;4085;4074;4048;26;11;11;0;31;4307005003001.0
Rio Grande do Sul;Área 002;5054;5054;5054;5015;39;0;0;0;0;4307005003002.0
Rio Grande do Sul;Área 003;4325;4237;4224;3255;970;13;0;13;88;4307005003003.0
Rio Grande do Sul;Área 004;4147;4128;4119;4035;84;9;9;0;19;4307005003004.0
Rio Grande do Sul;Área 005;7080;7080;7080;7067;13;0;0;0;0;4307005003005.0
Rio Grande do Sul;Área 006;8385;8379;8359;8313;45;20;20;0;6;4307005003006.0
Rio Grande do Sul;Estância Velha;13913;13589;12649;8217;4432;940;689;251;324;4307609.0
Rio Grande do Sul;Área 001;6722;6587;6318;4698;1620;269;155;114;135;4307609003001.0
Rio Grande do Sul;Área 002;7191;7002;6332;3520;2812;670;534;136;189;4307609003002.0
Rio Grande do Sul;Esteio;26413;26326;26139;24458;1681;188;155;33;87;4307708.0
Rio Grande do Sul;Área 001;4146;4099;4019;3862;157;80;80;0;47;4307708003001.0
Rio Grande do Sul;Área 002;4546;4515;4480;4204;275;35;22;13;31;4307708003002.0
Rio Grande do Sul;Área 003;4887;4887;4875;4551;323;12;12;0;0;4307708003003.0
Rio Grande do Sul;Área 004;6515;6515;6465;6117;347;51;31;20;0;4307708003004.0
Rio Grande do Sul;Área 005;6319;6310;6300;5723;577;10;10;0;9;4307708003005.0
Rio Grande do Sul;Estrela;10466;10420;10412;10027;385;8;0;8;46;4307807.0
Rio Grande do Sul;Área 001;4596;4562;4553;4226;327;8;0;8;34;4307807003001.0
Rio Grande do Sul;Área 002;5870;5859;5859;5800;58;0;0;0;11;4307807003002.0
Rio Grande do Sul;Farroupilha;20573;20530;20376;17337;3039;153;124;29;44;4307906.0
Rio Grande do Sul;Área 001;4043;4015;3997;3381;616;18;10;7;28;4307906003001.0
Rio Grande do Sul;Área 002;7070;7055;6951;6825;125;104;93;11;15;4307906003002.0
Rio Grande do Sul;Área 003;9460;9460;9429;7130;2298;32;21;11;0;4307906003003.0
Rio Grande do Sul;Flores da Cunha;8799;8799;8771;7173;1597;28;28;0;0;4308201.0
Rio Grande do Sul;Área 001;4249;4249;4249;3218;1031;0;0;0;0;4308201003001.0
Rio Grande do Sul;Área 002;4550;4550;4522;3955;567;28;28;0;0;4308201003002.0
Rio Grande do Sul;Garibaldi;10118;10118;10118;8672;1445;0;0;0;0;4308607.0
Rio Grande do Sul;Área 001;4590;4590;4590;4469;121;0;0;0;0;4308607003001.0
Rio Grande do Sul;Área 002;5528;5528;5528;4203;1324;0;0;0;0;4308607003002.0
Rio Grande do Sul;Gramado;11132;11085;10196;8717;1480;889;717;172;47;4309100.0
Rio Grande do Sul;Área 001;4454;4429;3721;3459;262;708;708;0;25;4309100003001.0
Rio Grande do Sul;Área 002;6678;6657;6476;5258;1218;181;9;172;21;4309100003002.0
Rio Grande do Sul;Gravataí;82373;81012;79824;62044;17780;1187;956;231;1361;4309209.0
Rio Grande do Sul;Águas-Claras;4613;4303;4275;3423;852;28;0;28;310;4309209005008.0
Rio Grande do Sul;Barro-Vermelho;6117;6004;5985;3700;2286;19;9;11;112;4309209005006.0
Rio Grande do Sul;Central;4924;4899;4886;4064;823;13;13;0;25;4309209005010.0
Rio Grande do Sul;Centro-1;4167;4167;4140;3818;322;27;27;0;0;4309209005014.0
Rio Grande do Sul;Centro-2;5944;5916;5898;5504;394;18;18;0;28;4309209005015.0
Rio Grande do Sul;Cohab;4193;4153;4153;3571;582;0;0;0;40;4309209005004.0
Rio Grande do Sul;Itacolomi;4963;4742;4742;1268;3474;0;0;0;221;4309209005007.0
Rio Grande do Sul;Moradas;6907;6845;6749;6239;510;95;95;0;62;4309209005001.0
Rio Grande do Sul;Morungava-Ipiranga;4127;3927;3900;60;3840;27;0;27;200;4309209005013.0
Rio Grande do Sul;Parque-Dos-Anjos;7110;7067;7034;6309;725;33;10;23;43;4309209005005.0
Rio Grande do Sul;Parque-Florido;6191;6151;6129;5086;1043;21;21;0;40;4309209005003.0
Rio Grande do Sul;São-Geraldo;6430;6365;6344;5455;889;22;0;22;65;4309209005002.0
Rio Grande do Sul;São-Jeronimo;4952;4952;4943;4480;463;9;9;0;0;4309209005011.0
Rio Grande do Sul;São-Vicente;6416;6234;5379;4490;889;855;735;120;182;4309209005012.0
Rio Grande do Sul;Vila-Branca;5318;5288;5268;4580;689;19;19;0;30;4309209005009.0
Rio Grande do Sul;Guaíba;31237;31004;30715;28964;1751;289;252;37;233;4309308.0
Rio Grande do Sul;Área 001;4526;4526;4526;4484;42;0;0;0;0;4309308003001.0
Rio Grande do Sul;Área 002;4072;4072;4064;3960;104;8;8;0;0;4309308003002.0
Rio Grande do Sul;Área 003;4642;4620;4521;4358;163;99;99;0;22;4309308003003.0
Rio Grande do Sul;Área 004;8445;8334;8322;7525;797;12;12;0;111;4309308003004.0
Rio Grande do Sul;Área 005;9552;9452;9282;8637;646;170;132;37;100;4309308003005.0
Rio Grande do Sul;Igrejinha;10594;10548;10332;7279;3053;216;127;89;46;4310108.0
Rio Grande do Sul;Área 001;4368;4337;4279;3286;994;58;17;40;31;4310108003001.0
Rio Grande do Sul;Área 002;6226;6211;6053;3993;2059;158;109;49;15;4310108003002.0
Rio Grande do Sul;Ijuí;26764;26685;26428;24682;1746;257;182;76;79;4310207.0
Rio Grande do Sul;Área 001;4142;4142;4111;4083;28;32;32;0;0;4310207003001.0
Rio Grande do Sul;Área 002;4511;4503;4461;4412;49;42;42;0;8;4310207003002.0
Rio Grande do Sul;Área 003;4963;4928;4917;4854;64;10;10;0;35;4310207003003.0
Rio Grande do Sul;Área 004;6440;6428;6351;6155;196;77;77;0;12;4310207003004.0
Rio Grande do Sul;Área 005;6707;6684;6588;5178;1410;96;21;76;23;4310207003005.0
Rio Grande do Sul;Itaqui;11618;11471;11296;9546;1750;175;157;18;147;4310603.0
Rio Grande do Sul;Área 001;4180;4138;4115;3841;273;24;24;0;42;4310603003001.0
Rio Grande do Sul;Área 002;7438;7332;7181;5704;1477;151;133;18;106;4310603003002.0
Rio Grande do Sul;Jaguarão;9934;9750;9682;9168;514;68;68;0;184;4311007.0
Rio Grande do Sul;Área 001;3888;3878;3859;3859;0;19;19;0;10;4311007003001.0
Rio Grande do Sul;Área 002;6046;5872;5823;5309;514;49;49;0;174;4311007003002.0
Rio Grande do Sul;Lagoa Vermelha;9449;9409;9233;7974;1258;177;140;37;40;4311304.0
Rio Grande do Sul;Área 001;4233;4203;4053;2876;1177;150;113;37;30;4311304003001.0
Rio Grande do Sul;Área 002;5216;5206;5180;5098;82;27;27;0;10;4311304003002.0
Rio Grande do Sul;Lajeado;24956;24922;24897;22128;2769;25;25;0;35;4311403.0
Rio Grande do Sul;Área 001;4342;4342;4334;4328;6;8;8;0;0;4311403003001.0
Rio Grande do Sul;Área 002;4734;4734;4734;2705;2029;0;0;0;0;4311403003002.0
Rio Grande do Sul;Área 003;7201;7201;7192;7019;173;9;9;0;0;4311403003003.0
Rio Grande do Sul;Área 004;8679;8645;8637;8076;561;8;8;0;35;4311403003004.0
Rio Grande do Sul;Marau;12164;12136;12095;10046;2049;41;41;0;28;4311809.0
Rio Grande do Sul;Área 001;4159;4159;4159;3632;526;0;0;0;0;4311809003001.0
Rio Grande do Sul;Área 002;8005;7978;7937;6414;1522;41;41;0;28;4311809003002.0
Rio Grande do Sul;Montenegro;19953;19718;19702;15986;3715;17;9;8;235;4312401.0
Rio Grande do Sul;Área 001;4935;4872;4872;3494;1378;0;0;0;63;4312401003001.0
Rio Grande do Sul;Área 002;7208;7105;7096;6078;1018;9;9;0;103;4312401003002.0
Rio Grande do Sul;Área 003;7810;7742;7734;6414;1320;8;0;8;68;4312401003003.0
Rio Grande do Sul;Novo Hamburgo;80777;79971;78676;61007;17669;1295;750;545;806;4313409.0
Rio Grande do Sul;Área 001;4147;4135;4135;4012;123;0;0;0;12;4313409004001.0
Rio Grande do Sul;Área 002;4802;4736;4736;4047;690;0;0;0;66;4313409004002.0
Rio Grande do Sul;Área 003;5116;5105;4734;4100;634;371;303;68;11;4313409004003.0
Rio Grande do Sul;Área 004;5560;5426;5368;3205;2163;59;24;35;134;4313409004004.0
Rio Grande do Sul;Área 005;4003;3982;3973;2921;1051;9;9;0;21;4313409004005.0
Rio Grande do Sul;Área 006;4786;4772;4637;3541;1096;135;9;127;14;4313409004006.0
Rio Grande do Sul;Área 007;5913;5836;5828;3903;1925;8;0;8;77;4313409004007.0
Rio Grande do Sul;Área 008;5765;5684;5665;2459;3206;19;0;19;81;4313409004008.0
Rio Grande do Sul;Área 009;6923;6901;6901;5802;1100;0;0;0;22;4313409004009.0
Rio Grande do Sul;Área 010;4287;4254;3828;2738;1090;426;252;174;33;4313409004010.0
Rio Grande do Sul;Área 011;4062;4019;4009;3560;449;10;0;10;43;4313409004011.0
Rio Grande do Sul;Área 012;7372;7340;7200;5965;1235;140;119;21;32;4313409004012.0
Rio Grande do Sul;Área 013;7307;7236;7142;6017;1125;94;22;72;71;4313409004013.0
Rio Grande do Sul;Área 014;10734;10545;10521;8738;1783;24;11;12;189;4313409004014.0
Rio Grande do Sul;Osório;14064;13967;13797;9560;4237;170;86;84;97;4313508.0
Rio Grande do Sul;Área 001;6953;6887;6808;4809;1999;79;55;24;66;4313508003001.0
Rio Grande do Sul;Área 002;7111;7080;6989;4751;2238;91;31;60;31;4313508003002.0
Rio Grande do Sul;Palmeira das Missões;11064;10939;10702;9637;1064;237;231;7;125;4313706.0
Rio Grande do Sul;Área 001;4741;4663;4466;3643;823;197;190;7;78;4313706003001.0
Rio Grande do Sul;Área 002;6323;6276;6236;5994;242;41;41;0;46;4313706003002.0
Rio Grande do Sul;Panambi;12982;12926;12907;11513;1394;19;0;19;56;4313904.0
Rio Grande do Sul;Área 001;6030;5998;5979;4729;1251;19;0;19;31;4313904003001.0
Rio Grande do Sul;Área 002;6952;6928;6928;6784;143;0;0;0;24;4313904003002.0
Rio Grande do Sul;Parobé;16815;16431;16359;7247;9112;72;10;63;383;4314050.0
Rio Grande do Sul;Área 001;5780;5598;5578;2502;3076;20;10;10;182;4314050003001.0
Rio Grande do Sul;Área 002;11035;10834;10781;4746;6036;52;0;52;201;4314050003002.0
Rio Grande do Sul;Passo Fundo;61754;61606;61022;58145;2877;584;564;20;148;4314100.0
Rio Grande do Sul;Área 001;4148;4148;3897;3884;13;252;244;7;0;4314100003001.0
Rio Grande do Sul;Área 002;5682;5664;5664;5552;111;0;0;0;19;4314100003002.0
Rio Grande do Sul;Área 003;4310;4310;4298;4162;136;12;12;0;0;4314100003003.0
Rio Grande do Sul;Área 004;11111;11102;11102;10067;1035;0;0;0;9;4314100003004.0
Rio Grande do Sul;Área 005;4514;4492;4459;3159;1300;33;21;13;22;4314100003005.0
Rio Grande do Sul;Área 006;5207;5170;5151;5117;33;19;19;0;37;4314100003006.0
Rio Grande do Sul;Área 007;4805;4805;4805;4797;8;0;0;0;0;4314100003007.0
Rio Grande do Sul;Área 008;4114;4101;4065;4065;0;36;36;0;13;4314100003008.0
Rio Grande do Sul;Área 009;6167;6161;6107;5962;145;54;54;0;6;4314100003009.0
Rio Grande do Sul;Área 010;11695;11653;11475;11379;95;178;178;0;42;4314100003010.0
Rio Grande do Sul;Pelotas;113976;113327;112501;106748;5753;826;724;103;649;4314407.0
Rio Grande do Sul;Área 001;4031;4012;3989;3945;44;23;23;0;19;4314407004001.0
Rio Grande do Sul;Área 002;4308;4290;4159;3893;266;130;124;7;18;4314407004002.0
Rio Grande do Sul;Área 003;4291;4291;4263;4152;111;28;28;0;0;4314407004003.0
Rio Grande do Sul;Área 004;4888;4888;4866;4866;0;22;22;0;0;4314407004004.0
Rio Grande do Sul;Área 005;4810;4577;4509;235;4274;68;0;68;233;4314407004005.0
Rio Grande do Sul;Área 006;4507;4399;4365;3627;738;34;34;0;107;4314407004006.0
Rio Grande do Sul;Área 007;5001;5001;4969;4969;0;32;32;0;0;4314407004007.0
Rio Grande do Sul;Área 008;4995;4976;4976;4976;0;0;0;0;19;4314407004008.0
Rio Grande do Sul;Área 009;6051;6051;6040;6040;0;10;10;0;0;4314407004009.0
Rio Grande do Sul;Área 010;4397;4397;4364;4364;0;33;33;0;0;4314407004010.0
Rio Grande do Sul;Área 011;7040;7000;6901;6838;62;99;87;12;40;4314407004011.0
Rio Grande do Sul;Área 012;7103;7093;7063;7043;20;30;30;0;10;4314407004012.0
Rio Grande do Sul;Área 013;6303;6288;6274;6274;0;14;14;0;15;4314407004013.0
Rio Grande do Sul;Área 014;8108;8093;8071;8063;9;22;22;0;15;4314407004014.0
Rio Grande do Sul;Área 015;4303;4303;4303;4303;0;0;0;0;0;4314407004015.0
